"part.gender" "part.age.cat" "part.group.cat" "cont.group.cat" "cont.age.cat" "male_interact" "female_interact" "part.inf" "cont.inf"
"41.1.8" 1 40 "adult" "adult" 10 0.4710435 0.5870865 4 2
"41.1.9" 1 40 "adult" "adult" 10 0.4710435 0.5870865 5 2
"41.1.10" 1 40 "adult" "adult" 10 0.4710435 0.5870865 1 3
"41.1.11" 1 40 "adult" "adult" 10 0.4710435 0.5870865 2 3
"41.1.12" 1 40 "adult" "adult" 10 0.4710435 0.5870865 3 3
"41.1.13" 1 40 "adult" "adult" 10 0.4710435 0.5870865 4 3
"41.1.14" 1 40 "adult" "adult" 10 0.4710435 0.5870865 5 3
"41.1.15" 1 40 "adult" "adult" 10 0.4710435 0.5870865 1 4
"41.1.16" 1 40 "adult" "adult" 10 0.4710435 0.5870865 2 4
"41.1.17" 1 40 "adult" "adult" 10 0.4710435 0.5870865 3 4
"41.1.18" 1 40 "adult" "adult" 10 0.4710435 0.5870865 4 4
"41.1.19" 1 40 "adult" "adult" 10 0.4710435 0.5870865 5 4
"41.1.20" 1 40 "adult" "adult" 10 0.4710435 0.5870865 1 5
"41.1.21" 1 40 "adult" "adult" 10 0.4710435 0.5870865 2 5
"41.1.22" 1 40 "adult" "adult" 10 0.4710435 0.5870865 3 5
"41.1.23" 1 40 "adult" "adult" 10 0.4710435 0.5870865 4 5
"41.1.24" 1 40 "adult" "adult" 10 0.4710435 0.5870865 5 5
"42" 0 45 "adult" "adult" 10 0.377038443 0.328607295 1 1
"42.2" 0 45 "adult" "adult" 10 0.377038443 0.328607295 2 1
"42.3" 0 45 "adult" "adult" 10 0.377038443 0.328607295 3 1
"42.4" 0 45 "adult" "adult" 10 0.377038443 0.328607295 4 1
"42.5" 0 45 "adult" "adult" 10 0.377038443 0.328607295 5 1
"42.6" 0 45 "adult" "adult" 10 0.377038443 0.328607295 1 2
"42.7" 0 45 "adult" "adult" 10 0.377038443 0.328607295 2 2
"42.8" 0 45 "adult" "adult" 10 0.377038443 0.328607295 3 2
"42.9" 0 45 "adult" "adult" 10 0.377038443 0.328607295 4 2
"42.10" 0 45 "adult" "adult" 10 0.377038443 0.328607295 5 2
"42.11" 0 45 "adult" "adult" 10 0.377038443 0.328607295 1 3
"42.12" 0 45 "adult" "adult" 10 0.377038443 0.328607295 2 3
"42.13" 0 45 "adult" "adult" 10 0.377038443 0.328607295 3 3
"42.14" 0 45 "adult" "adult" 10 0.377038443 0.328607295 4 3
"42.15" 0 45 "adult" "adult" 10 0.377038443 0.328607295 5 3
"42.16" 0 45 "adult" "adult" 10 0.377038443 0.328607295 1 4
"42.17" 0 45 "adult" "adult" 10 0.377038443 0.328607295 2 4
"42.18" 0 45 "adult" "adult" 10 0.377038443 0.328607295 3 4
"42.19" 0 45 "adult" "adult" 10 0.377038443 0.328607295 4 4
"42.20" 0 45 "adult" "adult" 10 0.377038443 0.328607295 5 4
"42.21" 0 45 "adult" "adult" 10 0.377038443 0.328607295 1 5
"42.22" 0 45 "adult" "adult" 10 0.377038443 0.328607295 2 5
"42.23" 0 45 "adult" "adult" 10 0.377038443 0.328607295 3 5
"42.24" 0 45 "adult" "adult" 10 0.377038443 0.328607295 4 5
"42.25" 0 45 "adult" "adult" 10 0.377038443 0.328607295 5 5
"42.1" 1 45 "adult" "adult" 10 0.323983079 0.371597338 1 1
"42.1.1" 1 45 "adult" "adult" 10 0.323983079 0.371597338 2 1
"42.1.2" 1 45 "adult" "adult" 10 0.323983079 0.371597338 3 1
"42.1.3" 1 45 "adult" "adult" 10 0.323983079 0.371597338 4 1
"42.1.4" 1 45 "adult" "adult" 10 0.323983079 0.371597338 5 1
"42.1.5" 1 45 "adult" "adult" 10 0.323983079 0.371597338 1 2
"42.1.6" 1 45 "adult" "adult" 10 0.323983079 0.371597338 2 2
"42.1.7" 1 45 "adult" "adult" 10 0.323983079 0.371597338 3 2
"42.1.8" 1 45 "adult" "adult" 10 0.323983079 0.371597338 4 2
"42.1.9" 1 45 "adult" "adult" 10 0.323983079 0.371597338 5 2
"42.1.10" 1 45 "adult" "adult" 10 0.323983079 0.371597338 1 3
"42.1.11" 1 45 "adult" "adult" 10 0.323983079 0.371597338 2 3
"42.1.12" 1 45 "adult" "adult" 10 0.323983079 0.371597338 3 3
"42.1.13" 1 45 "adult" "adult" 10 0.323983079 0.371597338 4 3
"42.1.14" 1 45 "adult" "adult" 10 0.323983079 0.371597338 5 3
"42.1.15" 1 45 "adult" "adult" 10 0.323983079 0.371597338 1 4
"42.1.16" 1 45 "adult" "adult" 10 0.323983079 0.371597338 2 4
"42.1.17" 1 45 "adult" "adult" 10 0.323983079 0.371597338 3 4
"42.1.18" 1 45 "adult" "adult" 10 0.323983079 0.371597338 4 4
"42.1.19" 1 45 "adult" "adult" 10 0.323983079 0.371597338 5 4
"42.1.20" 1 45 "adult" "adult" 10 0.323983079 0.371597338 1 5
"42.1.21" 1 45 "adult" "adult" 10 0.323983079 0.371597338 3 5
"42.1.23" 1 45 "adult" "adult" 10 0.323983079 0.371597338 4 5
"42.1.24" 1 45 "adult" "adult" 10 0.323983079 0.371597338 5 5
"49" 0 0 "child" "adult" 15 0.236901543 0.321491198 1 1
"49.2" 0 0 "child" "adult" 15 0.236901543 0.321491198 2 1
"49.3" 0 0 "child" "adult" 15 0.236901543 0.321491198 3 1
"49.4" 0 0 "child" "adult" 15 0.236901543 0.321491198 4 1
"49.5" 0 0 "child" "adult" 15 0.236901543 0.321491198 5 1
"49.6" 0 0 "child" "adult" 15 0.236901543 0.321491198 1 2
"49.7" 0 0 "child" "adult" 15 0.236901543 0.321491198 2 2
"49.8" 0 0 "child" "adult" 15 0.236901543 0.321491198 3 2
"49.9" 0 0 "child" "adult" 15 0.236901543 0.321491198 4 2
"49.10" 0 0 "child" "adult" 15 0.236901543 0.321491198 5 2
"49.11" 0 0 "child" "adult" 15 0.236901543 0.321491198 1 3
"49.12" 0 0 "child" "adult" 15 0.236901543 0.321491198 2 3
"49.13" 0 0 "child" "adult" 15 0.236901543 0.321491198 3 3
"49.14" 0 0 "child" "adult" 15 0.236901543 0.321491198 4 3
"49.15" 0 0 "child" "adult" 15 0.236901543 0.321491198 5 3
"49.16" 0 0 "child" "adult" 15 0.236901543 0.321491198 1 4
"49.17" 0 0 "child" "adult" 15 0.236901543 0.321491198 2 4
"49.18" 0 0 "child" "adult" 15 0.236901543 0.321491198 3 4
"49.19" 0 0 "child" "adult" 15 0.236901543 0.321491198 4 4
"49.20" 0 0 "child" "adult" 15 0.236901543 0.321491198 5 4
"49.21" 0 0 "child" "adult" 15 0.236901543 0.321491198 1 5
"49.22" 0 0 "child" "adult" 15 0.236901543 0.321491198 2 5
"49.23" 0 0 "child" "adult" 15 0.236901543 0.321491198 3 5
"49.24" 0 0 "child" "adult" 15 0.236901543 0.321491198 4 5
"49.25" 0 0 "child" "adult" 15 0.236901543 0.321491198 5 5
"49.1" 1 0 "child" "adult" 15 0.245453484 0.313577159 1 1
"49.1.1" 1 0 "child" "adult" 15 0.245453484 0.313577159 2 1
"49.1.2" 1 0 "child" "adult" 15 0.245453484 0.313577159 3 1
"49.1.3" 1 0 "child" "adult" 15 0.245453484 0.313577159 4 1
"49.1.4" 1 0 "child" "adult" 15 0.245453484 0.313577159 5 1
"49.1.5" 1 0 "child" "adult" 15 0.245453484 0.313577159 1 2
"49.1.6" 1 0 "child" "adult" 15 0.245453484 0.313577159 2 2
"49.1.7" 1 0 "child" "adult" 15 0.245453484 0.313577159 3 2
"49.1.8" 1 0 "child" "adult" 15 0.245453484 0.313577159 4 2
"49.1.9" 1 0 "child" "adult" 15 0.245453484 0.313577159 5 2
"49.1.10" 1 0 "child" "adult" 15 0.245453484 0.313577159 1 3
"49.1.11" 1 0 "child" "adult" 15 0.245453484 0.313577159 2 3
"49.1.12" 1 0 "child" "adult" 15 0.245453484 0.313577159 3 3
"49.1.13" 1 0 "child" "adult" 15 0.245453484 0.313577159 4 3
"49.1.14" 1 0 "child" "adult" 15 0.245453484 0.313577159 5 3
"49.1.15" 1 0 "child" "adult" 15 0.245453484 0.313577159 1 4
"49.1.16" 1 0 "child" "adult" 15 0.245453484 0.313577159 2 4
"49.1.17" 1 0 "child" "adult" 15 0.245453484 0.313577159 3 4
"49.1.18" 1 0 "child" "adult" 15 0.245453484 0.313577159 4 4
"49.1.19" 1 0 "child" "adult" 15 0.245453484 0.313577159 5 4
"49.1.20" 1 0 "child" "adult" 15 0.245453484 0.313577159 1 5
"49.1.21" 1 0 "child" "adult" 15 0.245453484 0.313577159 2 5
"49.1.22" 1 0 "child" "adult" 15 0.245453484 0.313577159 3 5
"49.1.23" 1 0 "child" "adult" 15 0.245453484 0.313577159 4 5
"49.1.24" 1 0 "child" "adult" 15 0.245453484 0.313577159 5 5
"50" 0 5 "adult" "adult" 15 0.348206102 0.257213898 1 1
"50.2" 0 5 "adult" "adult" 15 0.348206102 0.257213898 2 1
"50.3" 0 5 "adult" "adult" 15 0.348206102 0.257213898 3 1
"50.4" 0 5 "adult" "adult" 15 0.348206102 0.257213898 4 1
"50.5" 0 5 "adult" "adult" 15 0.348206102 0.257213898 5 1
"50.6" 0 5 "adult" "adult" 15 0.348206102 0.257213898 1 2
"50.7" 0 5 "adult" "adult" 15 0.348206102 0.257213898 2 2
"50.8" 0 5 "adult" "adult" 15 0.348206102 0.257213898 3 2
"50.9" 0 5 "adult" "adult" 15 0.348206102 0.257213898 4 2
"50.10" 0 5 "adult" "adult" 15 0.348206102 0.257213898 5 2
"50.11" 0 5 "adult" "adult" 15 0.348206102 0.257213898 1 3
"50.12" 0 5 "adult" "adult" 15 0.348206102 0.257213898 2 3
"50.13" 0 5 "adult" "adult" 15 0.348206102 0.257213898 3 3
"50.14" 0 5 "adult" "adult" 15 0.348206102 0.257213898 4 3
"50.15" 0 5 "adult" "adult" 15 0.348206102 0.257213898 5 3
"50.16" 0 5 "adult" "adult" 15 0.348206102 0.257213898 1 4
"50.17" 0 5 "adult" "adult" 15 0.348206102 0.257213898 2 4
"50.18" 0 5 "adult" "adult" 15 0.348206102 0.257213898 3 4
"50.19" 0 5 "adult" "adult" 15 0.348206102 0.257213898 4 4
"50.20" 0 5 "adult" "adult" 15 0.348206102 0.257213898 5 4
"50.21" 0 5 "adult" "adult" 15 0.348206102 0.257213898 1 5
"50.22" 0 5 "adult" "adult" 15 0.348206102 0.257213898 2 5
"50.23" 0 5 "adult" "adult" 15 0.348206102 0.257213898 3 5
"50.24" 0 5 "adult" "adult" 15 0.348206102 0.257213898 4 5
"50.25" 0 5 "adult" "adult" 15 0.348206102 0.257213898 5 5
"50.1" 1 5 "adult" "adult" 15 0.250172258 0.355259851 1 1
"50.1.1" 1 5 "adult" "adult" 15 0.250172258 0.355259851 2 1
"50.1.2" 1 5 "adult" "adult" 15 0.250172258 0.355259851 3 1
"50.1.3" 1 5 "adult" "adult" 15 0.250172258 0.355259851 4 1
"50.1.4" 1 5 "adult" "adult" 15 0.250172258 0.355259851 5 1
"50.1.5" 1 5 "adult" "adult" 15 0.250172258 0.355259851 1 2
"50.1.6" 1 5 "adult" "adult" 15 0.250172258 0.355259851 2 2
"50.1.7" 1 5 "adult" "adult" 15 0.250172258 0.355259851 3 2
"50.1.8" 1 5 "adult" "adult" 15 0.250172258 0.355259851 4 2
"50.1.9" 1 5 "adult" "adult" 15 0.250172258 0.355259851 5 2
"50.1.10" 1 5 "adult" "adult" 15 0.250172258 0.355259851 1 3
"50.1.11" 1 5 "adult" "adult" 15 0.250172258 0.355259851 2 3
"50.1.12" 1 5 "adult" "adult" 15 0.250172258 0.355259851 3 3
"50.1.13" 1 5 "adult" "adult" 15 0.250172258 0.355259851 4 3
"50.1.14" 1 5 "adult" "adult" 15 0.250172258 0.355259851 5 3
"50.1.15" 1 5 "adult" "adult" 15 0.250172258 0.355259851 1 4
"50.1.16" 1 5 "adult" "adult" 15 0.250172258 0.355259851 2 4
"50.1.17" 1 5 "adult" "adult" 15 0.250172258 0.355259851 3 4
"50.1.18" 1 5 "adult" "adult" 15 0.250172258 0.355259851 4 4
"50.1.19" 1 5 "adult" "adult" 15 0.250172258 0.355259851 5 4
"50.1.20" 1 5 "adult" "adult" 15 0.250172258 0.355259851 1 5
"50.1.21" 1 5 "adult" "adult" 15 0.250172258 0.355259851 2 5
"50.1.22" 1 5 "adult" "adult" 15 0.250172258 0.355259851 3 5
"50.1.23" 1 5 "adult" "adult" 15 0.250172258 0.355259851 4 5
"50.1.24" 1 5 "adult" "adult" 15 0.250172258 0.355259851 5 5
"51" 0 10 "adult" "adult" 15 0.73060484 0.473559143 1 1
"51.2" 0 10 "adult" "adult" 15 0.73060484 0.473559143 2 1
"51.3" 0 10 "adult" "adult" 15 0.73060484 0.473559143 3 1
"51.4" 0 10 "adult" "adult" 15 0.73060484 0.473559143 4 1
"51.5" 0 10 "adult" "adult" 15 0.73060484 0.473559143 5 1
"51.6" 0 10 "adult" "adult" 15 0.73060484 0.473559143 1 2
"51.7" 0 10 "adult" "adult" 15 0.73060484 0.473559143 3 2
"51.9" 0 10 "adult" "adult" 15 0.73060484 0.473559143 4 2
"51.10" 0 10 "adult" "adult" 15 0.73060484 0.473559143 5 2
"51.11" 0 10 "adult" "adult" 15 0.73060484 0.473559143 1 3
"51.12" 0 10 "adult" "adult" 15 0.73060484 0.473559143 2 3
"51.13" 0 10 "adult" "adult" 15 0.73060484 0.473559143 3 3
"51.14" 0 10 "adult" "adult" 15 0.73060484 0.473559143 4 3
"51.15" 0 10 "adult" "adult" 15 0.73060484 0.473559143 5 3
"51.16" 0 10 "adult" "adult" 15 0.73060484 0.473559143 1 4
"51.17" 0 10 "adult" "adult" 15 0.73060484 0.473559143 2 4
"51.18" 0 10 "adult" "adult" 15 0.73060484 0.473559143 3 4
"51.19" 0 10 "adult" "adult" 15 0.73060484 0.473559143 4 4
"51.20" 0 10 "adult" "adult" 15 0.73060484 0.473559143 5 4
"51.21" 0 10 "adult" "adult" 15 0.73060484 0.473559143 1 5
"51.22" 0 10 "adult" "adult" 15 0.73060484 0.473559143 2 5
"51.23" 0 10 "adult" "adult" 15 0.73060484 0.473559143 3 5
"51.24" 0 10 "adult" "adult" 15 0.73060484 0.473559143 4 5
"51.25" 0 10 "adult" "adult" 15 0.73060484 0.473559143 5 5
"51.1" 1 10 "adult" "adult" 15 0.556355169 0.643807283 1 1
"51.1.1" 1 10 "adult" "adult" 15 0.556355169 0.643807283 2 1
"51.1.2" 1 10 "adult" "adult" 15 0.556355169 0.643807283 3 1
"51.1.3" 1 10 "adult" "adult" 15 0.556355169 0.643807283 4 1
"51.1.4" 1 10 "adult" "adult" 15 0.556355169 0.643807283 5 1
"51.1.5" 1 10 "adult" "adult" 15 0.556355169 0.643807283 1 2
"51.1.6" 1 10 "adult" "adult" 15 0.556355169 0.643807283 2 2
"51.1.7" 1 10 "adult" "adult" 15 0.556355169 0.643807283 3 2
"51.1.8" 1 10 "adult" "adult" 15 0.556355169 0.643807283 4 2
"51.1.9" 1 10 "adult" "adult" 15 0.556355169 0.643807283 5 2
"51.1.10" 1 10 "adult" "adult" 15 0.556355169 0.643807283 1 3
"51.1.11" 1 10 "adult" "adult" 15 0.556355169 0.643807283 2 3
"51.1.12" 1 10 "adult" "adult" 15 0.556355169 0.643807283 3 3
"51.1.13" 1 10 "adult" "adult" 15 0.556355169 0.643807283 4 3
"51.1.14" 1 10 "adult" "adult" 15 0.556355169 0.643807283 5 3
"51.1.15" 1 10 "adult" "adult" 15 0.556355169 0.643807283 1 4
"51.1.16" 1 10 "adult" "adult" 15 0.556355169 0.643807283 2 4
"51.1.17" 1 10 "adult" "adult" 15 0.556355169 0.643807283 3 4
"51.1.18" 1 10 "adult" "adult" 15 0.556355169 0.643807283 4 4
"51.1.19" 1 10 "adult" "adult" 15 0.556355169 0.643807283 5 4
"51.1.20" 1 10 "adult" "adult" 15 0.556355169 0.643807283 1 5
"51.1.21" 1 10 "adult" "adult" 15 0.556355169 0.643807283 2 5
"51.1.22" 1 10 "adult" "adult" 15 0.556355169 0.643807283 3 5
"51.1.23" 1 10 "adult" "adult" 15 0.556355169 0.643807283 4 5
"51.1.24" 1 10 "adult" "adult" 15 0.556355169 0.643807283 5 5
"52" 0 15 "adult" "adult" 15 5.277106307 3.562963693 1 1
"52.2" 0 15 "adult" "adult" 15 5.277106307 3.562963693 2 1
"52.3" 0 15 "adult" "adult" 15 5.277106307 3.562963693 3 1
"52.4" 0 15 "adult" "adult" 15 5.277106307 3.562963693 4 1
"52.5" 0 15 "adult" "adult" 15 5.277106307 3.562963693 5 1
"52.6" 0 15 "adult" "adult" 15 5.277106307 3.562963693 1 2
"52.7" 0 15 "adult" "adult" 15 5.277106307 3.562963693 2 2
"52.8" 0 15 "adult" "adult" 15 5.277106307 3.562963693 3 2
"52.9" 0 15 "adult" "adult" 15 5.277106307 3.562963693 4 2
"52.10" 0 15 "adult" "adult" 15 5.277106307 3.562963693 5 2
"52.11" 0 15 "adult" "adult" 15 5.277106307 3.562963693 1 3
"52.12" 0 15 "adult" "adult" 15 5.277106307 3.562963693 2 3
"52.13" 0 15 "adult" "adult" 15 5.277106307 3.562963693 3 3
"52.14" 0 15 "adult" "adult" 15 5.277106307 3.562963693 4 3
"52.15" 0 15 "adult" "adult" 15 5.277106307 3.562963693 5 3
"52.16" 0 15 "adult" "adult" 15 5.277106307 3.562963693 1 4
"52.17" 0 15 "adult" "adult" 15 5.277106307 3.562963693 2 4
"52.18" 0 15 "adult" "adult" 15 5.277106307 3.562963693 3 4
"52.19" 0 15 "adult" "adult" 15 5.277106307 3.562963693 4 4
"52.20" 0 15 "adult" "adult" 15 5.277106307 3.562963693 5 4
"52.21" 0 15 "adult" "adult" 15 5.277106307 3.562963693 1 5
"52.22" 0 15 "adult" "adult" 15 5.277106307 3.562963693 2 5
"52.23" 0 15 "adult" "adult" 15 5.277106307 3.562963693 3 5
"52.24" 0 15 "adult" "adult" 15 5.277106307 3.562963693 4 5
"52.25" 0 15 "adult" "adult" 15 5.277106307 3.562963693 5 5
"52.1" 1 15 "adult" "adult" 15 4.648303288 4.191766712 1 1
"52.1.1" 1 15 "adult" "adult" 15 4.648303288 4.191766712 2 1
"52.1.2" 1 15 "adult" "adult" 15 4.648303288 4.191766712 3 1
"52.1.3" 1 15 "adult" "adult" 15 4.648303288 4.191766712 4 1
"52.1.4" 1 15 "adult" "adult" 15 4.648303288 4.191766712 5 1
"52.1.5" 1 15 "adult" "adult" 15 4.648303288 4.191766712 1 2
"52.1.6" 1 15 "adult" "adult" 15 4.648303288 4.191766712 2 2
"52.1.7" 1 15 "adult" "adult" 15 4.648303288 4.191766712 3 2
"52.1.8" 1 15 "adult" "adult" 15 4.648303288 4.191766712 4 2
"52.1.9" 1 15 "adult" "adult" 15 4.648303288 4.191766712 5 2
"52.1.10" 1 15 "adult" "adult" 15 4.648303288 4.191766712 1 3
"52.1.11" 1 15 "adult" "adult" 15 4.648303288 4.191766712 2 3
"52.1.12" 1 15 "adult" "adult" 15 4.648303288 4.191766712 3 3
"52.1.13" 1 15 "adult" "adult" 15 4.648303288 4.191766712 4 3
"52.1.14" 1 15 "adult" "adult" 15 4.648303288 4.191766712 5 3
"52.1.15" 1 15 "adult" "adult" 15 4.648303288 4.191766712 1 4
"52.1.16" 1 15 "adult" "adult" 15 4.648303288 4.191766712 2 4
"52.1.17" 1 15 "adult" "adult" 15 4.648303288 4.191766712 3 4
"52.1.18" 1 15 "adult" "adult" 15 4.648303288 4.191766712 4 4
"52.1.19" 1 15 "adult" "adult" 15 4.648303288 4.191766712 5 4
"52.1.20" 1 15 "adult" "adult" 15 4.648303288 4.191766712 1 5
"52.1.21" 1 15 "adult" "adult" 15 4.648303288 4.191766712 2 5
"52.1.22" 1 15 "adult" "adult" 15 4.648303288 4.191766712 3 5
"52.1.23" 1 15 "adult" "adult" 15 4.648303288 4.191766712 4 5
"52.1.24" 1 15 "adult" "adult" 15 4.648303288 4.191766712 5 5
"53" 0 20 "adult" "adult" 15 1.284458256 1.127941744 1 1
"53.2" 0 20 "adult" "adult" 15 1.284458256 1.127941744 2 1
"53.3" 0 20 "adult" "adult" 15 1.284458256 1.127941744 3 1
"53.4" 0 20 "adult" "adult" 15 1.284458256 1.127941744 4 1
"53.5" 0 20 "adult" "adult" 15 1.284458256 1.127941744 5 1
"53.6" 0 20 "adult" "adult" 15 1.284458256 1.127941744 1 2
"53.7" 0 20 "adult" "adult" 15 1.284458256 1.127941744 2 2
"53.8" 0 20 "adult" "adult" 15 1.284458256 1.127941744 3 2
"53.9" 0 20 "adult" "adult" 15 1.284458256 1.127941744 4 2
"53.10" 0 20 "adult" "adult" 15 1.284458256 1.127941744 5 2
"53.11" 0 20 "adult" "adult" 15 1.284458256 1.127941744 1 3
"53.12" 0 20 "adult" "adult" 15 1.284458256 1.127941744 2 3
"53.13" 0 20 "adult" "adult" 15 1.284458256 1.127941744 3 3
"53.14" 0 20 "adult" "adult" 15 1.284458256 1.127941744 4 3
"53.15" 0 20 "adult" "adult" 15 1.284458256 1.127941744 5 3
"53.16" 0 20 "adult" "adult" 15 1.284458256 1.127941744 1 4
"53.17" 0 20 "adult" "adult" 15 1.284458256 1.127941744 2 4
"53.18" 0 20 "adult" "adult" 15 1.284458256 1.127941744 3 4
"53.19" 0 20 "adult" "adult" 15 1.284458256 1.127941744 4 4
"53.20" 0 20 "adult" "adult" 15 1.284458256 1.127941744 5 4
"53.21" 0 20 "adult" "adult" 15 1.284458256 1.127941744 1 5
"53.22" 0 20 "adult" "adult" 15 1.284458256 1.127941744 2 5
"53.23" 0 20 "adult" "adult" 15 1.284458256 1.127941744 3 5
"53.24" 0 20 "adult" "adult" 15 1.284458256 1.127941744 4 5
"53.25" 0 20 "adult" "adult" 15 1.284458256 1.127941744 5 5
"53.1" 1 20 "adult" "adult" 15 1.063306311 1.349093689 1 1
"53.1.1" 1 20 "adult" "adult" 15 1.063306311 1.349093689 2 1
"53.1.2" 1 20 "adult" "adult" 15 1.063306311 1.349093689 3 1
"53.1.3" 1 20 "adult" "adult" 15 1.063306311 1.349093689 4 1
"53.1.4" 1 20 "adult" "adult" 15 1.063306311 1.349093689 5 1
"53.1.5" 1 20 "adult" "adult" 15 1.063306311 1.349093689 1 2
"53.1.6" 1 20 "adult" "adult" 15 1.063306311 1.349093689 2 2
"53.1.7" 1 20 "adult" "adult" 15 1.063306311 1.349093689 3 2
"53.1.8" 1 20 "adult" "adult" 15 1.063306311 1.349093689 4 2
"53.1.9" 1 20 "adult" "adult" 15 1.063306311 1.349093689 5 2
"53.1.10" 1 20 "adult" "adult" 15 1.063306311 1.349093689 1 3
"53.1.11" 1 20 "adult" "adult" 15 1.063306311 1.349093689 2 3
"53.1.12" 1 20 "adult" "adult" 15 1.063306311 1.349093689 3 3
"53.1.13" 1 20 "adult" "adult" 15 1.063306311 1.349093689 4 3
"53.1.14" 1 20 "adult" "adult" 15 1.063306311 1.349093689 5 3
"53.1.15" 1 20 "adult" "adult" 15 1.063306311 1.349093689 1 4
"53.1.16" 1 20 "adult" "adult" 15 1.063306311 1.349093689 2 4
"53.1.17" 1 20 "adult" "adult" 15 1.063306311 1.349093689 3 4
"53.1.18" 1 20 "adult" "adult" 15 1.063306311 1.349093689 4 4
"53.1.19" 1 20 "adult" "adult" 15 1.063306311 1.349093689 5 4
"53.1.20" 1 20 "adult" "adult" 15 1.063306311 1.349093689 1 5
"53.1.21" 1 20 "adult" "adult" 15 1.063306311 1.349093689 2 5
"53.1.22" 1 20 "adult" "adult" 15 1.063306311 1.349093689 3 5
"53.1.23" 1 20 "adult" "adult" 15 1.063306311 1.349093689 4 5
"53.1.24" 1 20 "adult" "adult" 15 1.063306311 1.349093689 5 5
"54" 0 25 "adult" "adult" 15 0.535579564 0.431790436 1 1
"54.2" 0 25 "adult" "adult" 15 0.535579564 0.431790436 2 1
"54.3" 0 25 "adult" "adult" 15 0.535579564 0.431790436 3 1
"54.4" 0 25 "adult" "adult" 15 0.535579564 0.431790436 4 1
"54.5" 0 25 "adult" "adult" 15 0.535579564 0.431790436 5 1
"54.6" 0 25 "adult" "adult" 15 0.535579564 0.431790436 1 2
"54.7" 0 25 "adult" "adult" 15 0.535579564 0.431790436 2 2
"54.8" 0 25 "adult" "adult" 15 0.535579564 0.431790436 3 2
"54.9" 0 25 "adult" "adult" 15 0.535579564 0.431790436 4 2
"54.10" 0 25 "adult" "adult" 15 0.535579564 0.431790436 5 2
"54.11" 0 25 "adult" "adult" 15 0.535579564 0.431790436 1 3
"54.12" 0 25 "adult" "adult" 15 0.535579564 0.431790436 2 3
"54.13" 0 25 "adult" "adult" 15 0.535579564 0.431790436 3 3
"54.14" 0 25 "adult" "adult" 15 0.535579564 0.431790436 4 3
"54.15" 0 25 "adult" "adult" 15 0.535579564 0.431790436 5 3
"54.16" 0 25 "adult" "adult" 15 0.535579564 0.431790436 1 4
"54.17" 0 25 "adult" "adult" 15 0.535579564 0.431790436 2 4
"54.18" 0 25 "adult" "adult" 15 0.535579564 0.431790436 3 4
"54.19" 0 25 "adult" "adult" 15 0.535579564 0.431790436 4 4
"54.20" 0 25 "adult" "adult" 15 0.535579564 0.431790436 5 4
"54.21" 0 25 "adult" "adult" 15 0.535579564 0.431790436 1 5
"54.22" 0 25 "adult" "adult" 15 0.535579564 0.431790436 2 5
"54.23" 0 25 "adult" "adult" 15 0.535579564 0.431790436 3 5
"54.24" 0 25 "adult" "adult" 15 0.535579564 0.431790436 4 5
"54.25" 0 25 "adult" "adult" 15 0.535579564 0.431790436 5 5
"54.1" 1 25 "adult" "adult" 15 0.455146618 0.512223382 1 1
"54.1.1" 1 25 "adult" "adult" 15 0.455146618 0.512223382 2 1
"54.1.2" 1 25 "adult" "adult" 15 0.455146618 0.512223382 3 1
"54.1.3" 1 25 "adult" "adult" 15 0.455146618 0.512223382 4 1
"54.1.4" 1 25 "adult" "adult" 15 0.455146618 0.512223382 5 1
"54.1.5" 1 25 "adult" "adult" 15 0.455146618 0.512223382 1 2
"54.1.6" 1 25 "adult" "adult" 15 0.455146618 0.512223382 2 2
"54.1.7" 1 25 "adult" "adult" 15 0.455146618 0.512223382 3 2
"54.1.8" 1 25 "adult" "adult" 15 0.455146618 0.512223382 4 2
"54.1.9" 1 25 "adult" "adult" 15 0.455146618 0.512223382 5 2
"54.1.10" 1 25 "adult" "adult" 15 0.455146618 0.512223382 1 3
"54.1.11" 1 25 "adult" "adult" 15 0.455146618 0.512223382 2 3
"54.1.12" 1 25 "adult" "adult" 15 0.455146618 0.512223382 3 3
"54.1.13" 1 25 "adult" "adult" 15 0.455146618 0.512223382 4 3
"54.1.14" 1 25 "adult" "adult" 15 0.455146618 0.512223382 5 3
"54.1.15" 1 25 "adult" "adult" 15 0.455146618 0.512223382 1 4
"54.1.16" 1 25 "adult" "adult" 15 0.455146618 0.512223382 2 4
"54.1.17" 1 25 "adult" "adult" 15 0.455146618 0.512223382 3 4
"54.1.18" 1 25 "adult" "adult" 15 0.455146618 0.512223382 4 4
"54.1.19" 1 25 "adult" "adult" 15 0.455146618 0.512223382 5 4
"54.1.20" 1 25 "adult" "adult" 15 0.455146618 0.512223382 1 5
"54.1.21" 1 25 "adult" "adult" 15 0.455146618 0.512223382 2 5
"54.1.22" 1 25 "adult" "adult" 15 0.455146618 0.512223382 3 5
"54.1.23" 1 25 "adult" "adult" 15 0.455146618 0.512223382 4 5
"54.1.24" 1 25 "adult" "adult" 15 0.455146618 0.512223382 5 5
"55" 0 30 "adult" "adult" 15 0.305197293 0.256752707 1 1
"55.2" 0 30 "adult" "adult" 15 0.305197293 0.256752707 2 1
"55.3" 0 30 "adult" "adult" 15 0.305197293 0.256752707 3 1
